category,location,name,website,phone,address,rating,emails
real estate agents,Ludhiana,Royal Estates,,080544 21777,,4.9,
real estate agents,Ludhiana,King Realtech Properties,,098883 07977,"backside NS1, Sat Paul Mittal Rd",4.4,
real estate agents,Ludhiana,Goyal Property Dealers& Builders(Glada Approved)- Best Property Dealer In Ludhiana,,098888 49504,"Mandir Wali Galli 22 Foot Chowk, Opposite Three Wheeler Stand",3.6,
real estate agents,Ludhiana,Dream Properties,http://dreamproperties.com/,,"KANCHAN, Colony Rd, near Pakhowal Road",5.0,
real estate agents,Ludhiana,MAKKAR PROPERTIES & BUILDERS,https://shorturl.at/S7Bav,098760 00058,"486-R, Deep Hospital Rd, near ICICI BANK",5.0,
real estate agents,Ludhiana,Real Estate Linkers,http://www.realestatelinkers.com/,098149 00201,"Chandigarh Road,Nh-5, and, opp. Osho forge, near container yard",4.0,realestatelinkers2@gmail.com
real estate agents,Ludhiana,Sardar Realtors,,,"Flower Market, Flower Enclave Road, near Shiv Vatika Mandir Road",5.0,
real estate agents,Ludhiana,Deep & Sons Real Estate Co. (Best Property Dealer & Real Estate Agents),https://www.propertyinludhiana.com/,074020 70006,Booth No. 5,3.7,dsonrealestate@gmail.com
real estate agents,Ludhiana,True Properties,,094174 91246,"B-35, Barewal Octroi Rd, near Magnet Resort",4.5,
real estate agents,Ludhiana,Tampra Estate Pvt. Ltd,http://tampraestate.com/,0161 410 0027,"Tampra Estate Pvt. Ltd, 220-L, Model Town Rd",4.7,
real estate agents,Ludhiana,Paradise Estates,https://linktr.ee/paradiseestates,081469 60105,"SCF - 13, Pakhowal Rd",4.8,
real estate agents,Ludhiana,Preet Property,,098882 02275,"260-A, near Krishna Mandir Road",5.0,
real estate agents,Ludhiana,Thukral properties,https://thukralpropertiesludhianabrsnagar.justdial.com/?&amp;&amp;OPEN_OUTSIDE_APP=1,,400-D,4.2,
real estate agents,Ludhiana,Realty Ludhiana,https://www.instagram.com/realty__ludhiana?igsh=MXE0bmNwcXJrZ3FqaA==&utm_source=qr,089684 29827,,5.0,
real estate agents,Ludhiana,Ahuja Estates,,098154 94444,,5.0,
real estate agents,Ludhiana,MOHIT KALER_EPIQUE,https://www.epiquerealventures.com/,,1297/01,5.0,info@epiquerealventures.com
real estate agents,Ludhiana,Ludhiana Property Dealers & Builders,,098880 80161,"202 Basant Avenue Main Road, Basant Ave, near Gurudwara",4.4,
real estate agents,Ludhiana,SG ESTATES,,,"14/40, Long Rangers St",4.9,
real estate agents,Ludhiana,Bhumi Solutions,,098884 94171,"Plot No:2581/10, RK Rd",4.5,
real estate agents,Ludhiana,Vansh Properties,http://www.vanshproperties84.com/,078884 24506,252 b,5.0,
real estate agents,Ludhiana,SEHGAL Property Dealers & Builders,http://www.buildbysehgal.com/,094170 04429,Phase 2,4.7,
real estate agents,Ludhiana,Arshmeet properties,https://bedizital.com/Property-Dealer,083601 99508,"Shop no 4, 253 B, main road, opp. LEO FABRICS",5.0,ahujarinku599@gmail.com
real estate agents,Ludhiana,Wisdom Realtors,,062803 54428,"Omaxe, Pakhowal Rd",4.8,
real estate agents,Ludhiana,Shree Balaji Properties Ludhiana,,084272 04777,"mkt, 245 A",5.0,
real estate agents,Ludhiana,Commercial Properties in Ludhiana,http://www.facebook.com/jobsludhiana,099882 18965,"VRVF+HC8, Sat Paul Mittal Rd",3.7,
real estate agents,Ludhiana,Bunty Properties,http://buntyproperties.org/?utm_source=gmb&utm_medium=referral,099141 02487,"shop no. 25, G K Estates, adj. PNB Bank",4.7,
real estate agents,Ludhiana,Arneja's property,,085570 51351,,4.8,
real estate agents,Madurai,KMH Realtor,,097902 39313,"205,C5, Suguna store, 2",4.8,
real estate agents,Madurai,Elitesproperty Corporate Properties Services,,099444 95215,"No 1, Meenakshi Kovil St",4.5,
real estate agents,Madurai,Prime Realtors - Real Estates & Consultancy Firm,,093636 40045,,5.0,
real estate agents,Madurai,SKT Realtor,https://sktrealtor.com/,086818 90001,,3.8,
real estate agents,Madurai,Srinivasa Real Estates -Properties & Developers| Real Estate in Madurai,http://www.srinivasarealestates.com/,094866 56878,"Suguna Store, Surya Illam, B2/3, 80 Feet Rd",5.0,rameshvkr@gmail.com;support@srinivasarealestates.com
real estate agents,Madurai,MJK REAL ESTATES,https://www.mjkrealestates.com/,096294 57147,"Thavittuchanthai, New Mahalipatti Rd",4.7,
real estate agents,Madurai,ASA REALS,,0452 429 5867,"3rd Floor, Eastway Building, Main Road",5.0,
real estate agents,Madurai,RJ Real estate,https://rjrealestatelandpromiter.in/,076398 88878,"261, SOURSHTRA TEACHEER COLONY, near jai sri ram dth",4.9,
real estate agents,Madurai,Vijaya Dhayaa Realtors,,078670 86006,"165C, Alagar Kovil Main Rd",4.0,
real estate agents,Madurai,Vedha Reals,,099437 42457,"D3A Varapradha first floor Vasudhara Enclave, 78, Tirupparankunram Rd",4.5,
real estate agents,Madurai,SNK Associates Real Estate Consultancy Madurai,,099449 77394,"No 2, Lakshmi Garden, 1st Main Rd",5.0,
real estate agents,Madurai,Ajes Ahamed Real Estate - Land And House Broker,https://www.instagram.com/nameisajes_official?igsh=cXcxMXh6YXJveGVk,080126 38080,,4.6,
real estate agents,Madurai,Samee Reale Estates & House Brokers,,082486 52873,"11, 4th St, near V Grand Hotel",5.0,
real estate agents,Madurai,Jayabharath Homes Pvt Ltd,http://www.jayabharath.com/,099944 22222,"M.A.R Tower, NO:625-A, 1st Floor, Anna Salai, opp. Police Station",4.9,info@jayabharath.com
real estate agents,Madurai,MR-PROMOTERS,https://mrpromoters.in/,095855 22888,"3rd Floor, KPS ARCADE, 184, 2nd St",4.5,
real estate agents,Madurai,buy sale rental property,https://buysalerentalproperty.com/,076675 53530,"11, 1st St",5.0,info@buysalerentalproperty.com
real estate agents,Madurai,Medas Realtors Madurai,,081110 21313,"no 1, Andal Alagar Complex, 4th St S",4.9,
real estate agents,Madurai,CR real estates,,,"180-E, Santhanam Rd",5.0,
real estate agents,Madurai,Max Properties Pvt. Ltd.,https://www.maxproperties.co.in/,099655 69986,"Max Plaza, Arunachalam St, opposite to Balaji Gas Agency",3.5,maxpropertiesindia@gmail.com
real estate agents,Madurai,JOTHIRAMAN PROMOTERS,,096775 35740,"23, 2 ND FLOOR, Munichalai Juntion, Old Kuyavar Palayam Rd, opp. Jothi Valayal Kadai Sandhu",5.0,
real estate agents,Madurai,Dream finders Properties,https://buypropertymadurai.com/,091766 55882,"323a, opp. to Maharishi Vidya Mandir school",5.0,info@buypropertymadurai.com
real estate agents,Madurai,Visvas Promoters P Ltd,http://www.visvas.in/,095432 24411,"84, Tpk Road, Vasudhara Enclave, Andalpuram",4.5,
real estate agents,Madurai,SS Promoters,,090929 49956,"59, Sivabagya Complex 2nd Floor, Parathiyar Street Theekkathir Bus Stop, Dindugal, Bypass Rd",4.2,
real estate agents,Madurai,Tips Properties Pvt Ltd,https://tipspropertiespvtltd.com/,098437 77687,"Pooja Complex, Yadava Gents College, 326/4, opposite thirupalai",5.0,info@tipspropertiesltd.com
real estate agents,Madurai,Yogalakshme Builders & Promoters madurai,https://yogalakshmepromoters.in/,075388 13214,"5/48(3, Gangai St",4.9,yogalakshmepromoters@gmail.com;20yogalakshmepromoters@gmail.com
real estate agents,Madurai,Landcock,,083444 42200,"Aparna Towers, Old no: 99, New No: 23 4th Street Ram Nagar Land Mark:, near Madurai",4.3,
real estate agents,Madurai,Southern Properties and Developers,http://www.southprop.in/,099406 51314,,4.6,southprop11@gmail.com;admin@southprop.in;sundarasakthivel@southprop.in;ramachandran@southprop.in;accounts@southprop.in;projects@southprop.in
real estate agents,Madurai,Mymaduraiproperty,http://www.mymaduraiproperty.com/,098423 07435,"Ra-Gem Plaza, 2A, 112, Alagarkoil road",5.0,support@mymaduraiproperty.com
real estate agents,Madurai,VSAM Real Estate – Property Dealers & Estate Agent,http://vsamrealestate.com/,073958 78207,"37, Kalavasal, opp. Madurai",4.5,
real estate agents,Madurai,RM PROMOTERS,http://rmpromoters.com/,095855 22234,"3rd Floor, KPS ARCADE, 184/2, Bypass Rd",4.4,
real estate agents,Madurai,Muthuvel Nagar madurai முத்துவேல் நகர்,,,X3GC+XW,4.3,
real estate agents,Madurai,Madurai Real Estates,https://madurairealestates.com/,,,,
real estate agents,Madurai,Ajes Real Estate - House Broker Madurai,,,"balaji apartment, H1217, Bodi Line",,
real estate agents,Madurai,Vijaya dhaya Groups,https://vijayadhaya.in/,078723 43434,"17-R-1, First floor, 120 feet, Mattuthavani Main Rd, near Manish Marbles",4.0,marketing@vijayadhaya.in
real estate agents,Madurai,Om saravanabhava reàl estate madurai,https://omsaravanabhavarealestate.com/,090253 80399,"rangapavanam,no -1,lourdunagar,7th street, 5th, Thiruvalluvar Cross St",5.0,
real estate agents,Madurai,Size Properties,https://www.sizeproperties.com/,075400 28008,"First Floor, H A, 12/50, Hakim Ajmal Khan Rd",5.0,
real estate agents,Madurai,Jayabharath Titan City,https://jayabharath.com/titan-city/,099944 22222,"NO: 25/1B, Alagar Kovil Main Rd, opp. to Twad colony",4.6,info@jayabharath.com
real estate agents,Madurai,Madurai Heritage Homes associates pvt ltd,http://www.maduraiheritagehomes.com/,096003 08666,,5.0,info@maduraiheritagehomes.com
real estate agents,Madurai,SURYAMITHRAN HOMES PVT LTD,http://www.suryamithranhomes.com/,089400 00456,"230, E Veli St",5.0,mithranhomes@gmail.com
real estate agents,Madurai,Jayabharath Classic City,https://jayabharath.com/classic-city/,099944 22222,"103, 1, Melakkal Rd",4.5,info@jayabharath.com
real estate agents,Madurai,House for sale,http://sonthaveedumadurai.com/,,1-1/31,4.5,
real estate agents,Madurai,Siddarth Reals,,092444 44545,"No.1, Kalpalam Rd",4.3,
real estate agents,Madurai,Annai Meenakshi RealEstate & Construction,,,"2/32, Kulamangalam Main Rd",4.5,
real estate agents,Madurai,STAR CITY LAND PROMOTERS,https://starcitylandpromoters.co.in/properties/,,"No 163/1A, Kamarajar Salai, opposite Maruthi Showroom",,starcitylandpromoters44@gmail.com
real estate agents,Madurai,99acres,http://www.99acres.com/,1800 419 9099,"80 Feet Rd, near ambika cinema",2.7,
real estate agents,Madurai,"Malligai Homes, Priyanka Avenue",,0452 450 2490,"D10, 3 Rd Ave",4.3,
real estate agents,Mangalore,AMBIKA REAL ESTATE,http://ambikarealestate.com/,098450 50925,"1st Floor, Sri Ranganatha Nilaya, Dr.No: 4M/25/4 4th cross, Kavoor Rd",4.9,
real estate agents,Mangalore,Proplinks Properties Pvt Ltd,http://proplinks.co.in/,097417 35307,"2nd FLOOR, PLAMA CENTER BUILDING, Bejai - Kapikad Rd, behind BHARATH MALL",5.0,
real estate agents,Mangalore,Talentcruise Real Estate and Marketing - Real Estate Agents in Mangalore,https://talentcruisetech.com/real-estate-marketing/,072046 81084,"2nd Floor, VGB Complex, above Canara Bank",5.0,info@talentcruisetech.com
real estate agents,Mangalore,Bharat Real Estate Agents,,098450 84078,"proximas building, Urva, Ashok Nagar Cross Rd, opposite of marian",4.7,
real estate agents,Mangalore,Mangalore Housing,,099720 17484,"Unit No 104, Land Trades Builders, Milestone 25",4.6,
real estate agents,Mangalore,VAJRA REALTIES,http://www.vajrarealties.com/,097417 35307,"2nd FLOOR, VRPR+XFH PLAMA CENTER BUILDING, Bejai - Kapikad Rd",4.8,sales@vajrarealties.com
real estate agents,Mangalore,Smart Deal Real Estate & Travel Agency,,098449 07731,"102, Samarpan Blue Buidling Kadri Kambla Road near Unnathi Apartment Pinto's Lane, Kadri Kambla Rd",5.0,
real estate agents,Mangalore,Alex Real Estate,,098442 21820,,4.1,
real estate agents,Mangalore,Mahesh Real Estate & Financial Solutions,,097405 74533,"2nd floor, Kalyani Kudla G, 203, right, Kottara Flyover",5.0,
real estate agents,Mangalore,Mukund MGM Realty,http://www.mukundmgmrealty.com/,070909 33900,"1st Floor, Suprabhath, Bejai - Kapikad Rd",4.7,
real estate agents,Mangalore,FA REAL ESTATE MANGALORE,,,"2-6-405, Bejai Kavoor Rd",4.8,
real estate agents,Mangalore,Sagar Properties,http://www.sagarrealty.com/,080889 40490,"Shop No. 6, Ground floor, Plama Residency, 1st Kottara Cross Rd",4.8,sagarproperties2024@gmail.com
real estate agents,Mangalore,Mangalore Properties - Flats in Mangalore,https://www.mangaloreproperties.com/,,"1st floor, Vicky manor, opp. Bejai Church Road",4.6,info@mangaloreproperties.com
real estate agents,Mangalore,Land Touch Real Estate (kushi realty),https://www.instagram.com/kushi_realty?igsh=Zm43amNib2c1dnly,,"1-25-2069/7, Hoigebail Rd, behind Daivajna Kalyana Mantapa",4.9,
real estate agents,Mangalore,Inland Real Estates,https://www.inlandrealestates.com/,098801 38019,"3rd Floor, IN-LAND ORNATE, Navabharath Cir",,enquiry@inlandrealestates.com
real estate agents,Mangalore,Mash-al Property,https://www.mash-alproperty.com/,095355 55515,"1st floor, Presidium, Mash-al Property, Nandigudda Rd",5.0,mashal_property@outlook.com
real estate agents,Mangalore,Mangalore Deals,https://www.mangaloredeals.in/,096865 65179,,5.0,
real estate agents,Mangalore,Signature Properties,,,"1st floor, Lotus Paradise Plaza, shop no 103",5.0,
real estate agents,Mangalore,Mohtisham Complexes Pvt. Ltd.,https://www.mohtisham.com/,0824 427 7011,"6th and 7th Floor, Empire Mall, MG Rd",4.7,info@mohtisham.com;hr@mohtisham.com
real estate agents,Mangalore,SHABARI Real Estate and Developers,http://mangalorerealestate.in/,099643 79628,"Shop no 23, Casa Grand Mall, near Railway station Road",5.0,shabarirealestate@gmail.com
real estate agents,Mangalore,c4property,http://c4property.in/,088841 57576,"2nd Floor, Riya Associates, Shadh Tower, near Hotel Malabar",5.0,
real estate agents,Mangalore,S4 Associates - Property Consultants & Developers,http://www.scubeprojects.in/,,,4.0,
real estate agents,Mangalore,Aasti Real Estate,,063603 61856,,5.0,
real estate agents,Mangalore,Adish Infratech,http://adishinfratech.in/,099024 85368,"F.Floor, Vijaya Complex, Mannagudda Rd",5.0,
real estate agents,Mangalore,MARIAN PROJECTS PVT. LTD.,http://marian.in/,096866 87602,"3rd Floor, Ramabhavan Complex, Navabharath Cir",4.6,sales@marian.in
real estate agents,Mangalore,MA Real Estate,http://marealestate-mangalore.blogspot.com/,098801 55571,,,marealestate@hotmail.com
real estate agents,Mangalore,Suvarna Grande Homes - Hotels / Service Apartment in Mangalore🫰🏻,https://suvarnagrandehomes.com/,080883 29837,"Suvarna Grand Building, opp. Karnataka Bank Head Office",4.8,
real estate agents,Mangalore,Realty Check,http://www.therealtycheck.com/,063646 36450,"2nd Floor, 18, MG Rd",5.0,
real estate agents,Mangalore,Westline Builders Pvt Ltd,https://westline.co.in/,099000 33888,"near, NH66, Westline Signature, Nanthoor Rd",4.5,
real estate agents,Mangalore,360° Spectrum Management & Trading,,078292 53671,"Second Floor, Paradise One, 206, near Derebail Hall",5.0,
real estate agents,Mangalore,Bhandary Builders - Flats in Mangalore,http://www.bhandarybuilders.com/,0824 244 9101,"Ground Floor, Nalapad Building, near Kadri Temple Arch",4.3,info@bhandarybuilders.com;sales@bhandarybuilders.com
real estate agents,Mangalore,JOHN LILLY APARTMENT,,086187 82617,9 74 10 8Pinto Enclave John Lilly Apartment Road Yekkur Mangalore 575009,4.5,
real estate agents,Mangalore,Kamaldeep Promoters and Developers,https://kamaldeeppromotersanddevelopers.com/,096111 64636,"1st floor, near kadri",5.0,
real estate agents,Mangalore,Mudrani Homes,http://www.mudranihomes.in/,,,4.2,
real estate agents,Mangalore,"Citadel Developers - Flats in Mangalore, Bejai",http://www.citadeldevelopers.com/,0824 222 3382,"003, Bejai Church Rd",4.7,projects@citadeldevelopers.com
real estate agents,Mangalore,Westline splendid homes,,,,4.4,
real estate agents,Mangalore,Salian Enterprises (Real Estate),,096323 43499,"VRRG+WPM, Daivajna Kalyana Matapa, Near Hoigebail Road, Urva",4.4,
real estate agents,Mangalore,Raheja Waterfront,http://www.rahejauniversal.com/,099160 04901,XR53+FHJ,4.4,
real estate agents,Mangalore,"Godrej Alpine, Mangalore",https://www.godrejproperties.com/mangalore/residential/godrej-alpine/overview?utm_source=Googlelisting&utm_medium=Organic,099023 77995,,4.3,
real estate agents,Mangalore,Samruddhi Real Estate,,093433 51521,"XRM2+RRX, Surathkal, near Govinda Dasa Degree College",5.0,
real estate agents,Mangalore,NorthernSky City,https://northernsky.in/property/northernsky-city/,0824 242 0339,,4.3,info@northernsky.in
real estate agents,Mangalore,MangaloreSpace.com,https://mangalorespace.com/,098448 09898,"2nd Floor, MCC Commercial Complex",5.0,mangalorespace@gmail.com
real estate agents,Mangalore,United Builders Corporation,https://ubcinfra.in/,0824 411 2755,"3rd floor, building, Solapur - Mangaluru Hwy",4.2,info@ubcinfra.in
real estate agents,Mangalore,IN-LAND Builders and Developers in Mangalore,https://www.inlandbuilders.net/,098801 38015,"3rd Floor, INLAND ORNATE, Navabharath Cir",4.3,
real estate agents,Mangalore,MAK The Address | Sturrock | Mangalore,http://www.mak.in/,097398 78737,"VR7W+XPF, Sturrock Rd",4.6,enquiry@mak.in
real estate agents,Mangalore,"Rohan Estate, Baithurli Kulshekar",https://rohanestates.com/,,,4.1,hello@rohancorporation.in
real estate agents,Meerut,"Shyam Properties (one time deal, long time relation)",http://shyamproperties.co.in/,097566 66188,"सी-213, सेक्टर 4सी",5.0,shyampropertymda@gmail.com
real estate agents,Meerut,Meerut Real Estate,,074559 90110,"G-04,Shriram Commercial Complex, NH-58, NH58",5.0,
real estate agents,Meerut,SEHGAL PROPERTIES,,098375 00560,"Sohan Building, 18/13-14, Gurudwara Rd, near Khunipul",4.9,
real estate agents,Meerut,Kailash Associates,,079889 75428,"Kailash Bhawan, B-130, Delhi Rd",4.9,
real estate agents,Meerut,Divine properties - real estate in meerut,,094582 96710,"Shradhapuri P-2, E-453, Divider Road, Divider Road Kankerkhera, Kankarkheda, NH 58",4.8,
real estate agents,Meerut,100 Floors Realtors,http://www.100floors.in/,090120 00053,"UGF- 10,SHIV PLAZA, Roorkee Road, Near Inderprasth Estate",4.7,100floorsrealtors@gmail.com
real estate agents,Meerut,Shri Siddhi Associates,,093584 21481,H - 8,4.8,
real estate agents,Meerut,MEERUT BHOOMI REAL ESTATE,http://www.meerutbhoomi.in/,092195 55571,,3.5,
real estate agents,Meerut,Sai Real Estate (Property Dealer and Interior Designer at Ansal town Meerut),,096399 97186,"Ansal Town, Galleria Rd",5.0,
real estate agents,Meerut,Aera Infra Associates,https://aerainfra.com/,098974 13354,"Office No 106, 1st Floor, Deep Complex, Begum Bridge, beside Akash Ganga Sarees",5.0,info@aerainfra.com;aerainfraassociates1@gmail.com
real estate agents,Meerut,"RASHL PROPERTIES - Buy, Sell & Invest in Property | Meerut",http://www.rashlprperties.com/,080779 03801,"RGMN COMPLEX, SEC-08, PAINTH ROAD",5.0,
real estate agents,Meerut,Krishna Properties,https://krishna-properties.grexa.site/,098974 95228,"Shop No. 6, Gol Chakkar",4.3,
real estate agents,Meerut,WINST REALTORS PRIVATE LIMITED,https://www.winstrealtors.com/,,"Harsh Commercial Park, The Galleria Square, 26, Garh Rd",5.0,
real estate agents,Meerut,MITTAL PROPERTY DEALER,,093193 15564,"3 E/211, opposite of Degree College, near by Police Station",4.4,
real estate agents,Meerut,Shivoy 360 Realty Solutions - Property Dealers In Meerut,,075050 60130,"142/2, opposite Shikha Saree Showroom, near Central Market Road",5.0,
real estate agents,Meerut,Apna Ghar Real Estate India,https://www.apnagharrealestateindia.com/,,"1st floor, C.T Tower, above UCO bank",5.0,
real estate agents,Meerut,Shree Ram Properties,,090451 11193,"55/1, Mangal Pandey Nagar Rd, beside Maharishi Hospital",4.7,
real estate agents,Meerut,Shagun Associates,https://shagunassociates.com/,098379 00115,"A-126 First Floor, Metro Plaza,, Delhi Rd",4.3,sales@shagunassociates.com
real estate agents,Meerut,DEFENCE PROPERTIES,http://defencepropertiesmrt.com/,090123 92069,"4c c 1815, MIG-C-1815",4.2,kapilnegidefencepro@gmail.com
real estate agents,Meerut,RATHI ASSOCIATES,,070179 29350,"Ansal Sushant City ZP FF-228 Meerut Bypass Road, Bypass",4.3,
real estate agents,Meerut,Multi homes Branch,,080570 10123,"D142 , Gayatri Estate",5.0,
real estate agents,Meerut,Meerut Properties,,079830 28272,"Shop no. 4, Gate No. 1, Baghpat Rd",5.0,
real estate agents,Meerut,Jain Property Dealer,,098975 39858,"Block H-90 Pallav Puram PHASE-1 MEERUT, PARASNATH CHOWK, near T-POINT",4.1,
real estate agents,Meerut,Suvidha Property,,099176 18787,B -20,4.1,
real estate agents,Meerut,Royal Estate,,098370 00102,"WPMC+687, Bijli Bamba Bypass Rd",3.9,
real estate agents,Meerut,Saini Properties,,093688 14720,"Bijli ghr ke peeche, Gyan Kunj Colony , Gali No.2, Garh Rd",5.0,
real estate agents,Meerut,RK Property Dealers(RAVINDRA KUMAR PRAJAPATI),,088649 58806,"D-46, Mawana Rd",4.9,
real estate agents,Meerut,Indus Valley Promoters Ltd,http://www.indusvalleypl.com/,0121 266 3444,"2, PL Sharma Rd",4.5,info@indusvalleypl.com
real estate agents,Meerut,Meerut property,,084107 15216,"F block, Mawana Rd",5.0,
real estate agents,Meerut,Vanya Properties,,,,5.0,
real estate agents,Meerut,singh associates,,094122 00411,,4.7,
real estate agents,Meerut,Pranika Homes,https://pranikahomes.in/,,"Satyam Plaza, Pranika Homes, 10, near NAVEEN MANDI",4.8,pranika1455@gmail.com
real estate agents,Meerut,Yadushri Properties,,094100 94499,,4.7,
real estate agents,Meerut,ASR Infra Homes & Investments | Dubai Homes Channel Partner,https://www.instagram.com/asr.infra,089794 03987,"D- Pocket, Buddha Enclave, S-15",5.0,
real estate agents,Meerut,Mmv Properties,,070608 16109,"F-20, Ganga Nagar, Mawana Road",4.7,
real estate agents,Meerut,Goel Properties,,098913 88249,NH-86,5.0,
real estate agents,Meerut,S. R. Developers,https://srdevelopers.builders/about-us/,096390 96786,"Meerut, 88, Abu Lane, Meerut Cantt, Meerut Division Delhi",5.0,
real estate agents,Meerut,SINGH PROPERTIES MEERUT,https://singhproperty.in/,097192 96297,GF-7,1.7,
real estate agents,Meerut,Real Estate agent,,089238 38195,"gate no 1, Shop no-12, Baghpat Rd",5.0,
real estate agents,Meerut,Bala Ji Home | Best Real Estate Company in Meerut | Affordable Property in Meerut | Home Construction Company in Meerut |,https://balajihomemeerut.com/,095680 80888,"Plot No.5 Dwarikapuri colony, road, Delhi Rd, opposite Saraswati lok",5.0,info@balajihomemeerut.com;info@balajihome.com
real estate agents,Meerut,Pundir Properties,,070510 03771,"Shop No. GF-3, Ansal Galleria",5.0,
real estate agents,Meerut,Real Estate Organization,,094584 18256,"601, near BSP office",5.0,
real estate agents,Meerut,Meerut Property Junction,,,"Shop 2, gate no 2, N 25, Divider Rd, opposite IIMT University",,
real estate agents,Meerut,Manglik Properties,,097614 02680,"414, Madhav Puram, 314/2, Sector - 2, Saraswati Lok Road, Meerut Delhi",,
real estate agents,Meerut,Sharma Properties,,099271 95161,,4.0,
real estate agents,Meerut,Khan Property Dealer,,070173 81843,"Fathullapur Meerut, Humayun Nagar, Meerut Delhi",5.0,
real estate agents,Moradabad,Mehlaan properties - Property dealer Moradabad,https://mehlaan-properties.grexa.site/,090845 64444,"A12, Deen Dayal Nagar - 2 , Sai Mandir Road, Kanth Rd, opposite Sai Mandir",4.9,
real estate agents,Moradabad,Om Sai Property Contractor and Builder,https://omsaiproperty.in/,096276 66648,"Buddhi Vihar, Sector - 5/140, near Parshuram Chowk",4.9,info@omsaiproperty.in
real estate agents,Moradabad,Urban Properties,https://urban2properties.blogspot.com/,094128 19730,"MIG 283a, Azad Nagar MDA Colony Sambhal Road, Green Park Rd, near RTO, opposite Ever",4.9,
real estate agents,Moradabad,Mahadev properties - Invest Best,http://www.newmoradabadproperties.com/,072173 75875,,5.0,agarwalvishnu1990@gmail.com
real estate agents,Moradabad,Bhumika Properties Dealer,http://bhumikaproperties.com/,070175 00781,,4.0,sanjeevagarwal722@gmail.com
real estate agents,Moradabad,Chaudhary Properties,,096750 04646,"House No - C 10, Sector 12, near MDA Office",5.0,
real estate agents,Moradabad,Real Estate Experts Group Of Moradabad,,098776 28505,"C-227, behind Saint Mira Academy, near Gautam Buddha Park",5.0,
real estate agents,Moradabad,AL REHMAN PROPERTIES Moradabad,https://www.alrehmanproperty.com/,,,5.0,
real estate agents,Moradabad,R & M Real Estate Service: Your Trusted Real Estate Agency & Agent,https://rnmrealestate.com/,089369 10000,"1st Floor, Delhi Rd, opp. Spring Field School, near Dharamkanta Chauraha",5.0,
real estate agents,Moradabad,Shree Properties Developers,,090458 35655,"Budhi Vihar, 12/11, Shiv tiraha, near MGR hotel",4.7,
real estate agents,Moradabad,Desires Realestates,http://g.page.com/DesiresRealestates,082668 28613,"Kali Mandir Road, Mohammad Ali Rd",4.9,
real estate agents,Moradabad,Royal Homes & Real Estates Pvt Ltd.,,094128 96461,Supartech plam greens commercial complex. New Moradabad Sec 04,5.0,
real estate agents,Moradabad,Neeraj properties & constructions,,099174 93679,"Sector 16, D-89, Brightstar hospital road",5.0,
real estate agents,Moradabad,Suryash Buildtech Pvt. Ltd,https://suryashbuildtechpvtltd.blogspot.com/2025/12/suryash-buildtech-pvt-ltd-real-estate.html?m=1,092594 35776,"Basant Vihar Rd, near Dr. Barua Hospital",5.0,
real estate agents,Moradabad,Shiv Properties,,,,5.0,
real estate agents,Moradabad,Moradabad Properties,,094570 55555,"Moradabad Properties, Sector 12, E-105, MDA OFFICE ROAD",5.0,
real estate agents,Moradabad,Vrindavan Properties And Consultency,,,"SECTOR 12, PLOT NO F6, near MAHAKALESHWAR MANDIR",,
real estate agents,Moradabad,Devyog Properties,http://devyogproperties.in/,098373 00015,"Flat # 3 Deepak Building, Budh Bazar, Station Road, Chhatrapati Shivaji Maharaj Marg",3.0,
real estate agents,Moradabad,JAI GURUJI PROPERTIES MORADABAD,https://www.instagram.com/jaigurujipropertiesmoradabad?igsh=MW1vNWRxb2p4czlicA==&utm_source=qr,,,,
real estate agents,Moradabad,Onlinepropertywala,http://www.onlinepropertywala.com/,095574 04670,"Budhi Vihar, Delhi Rd",3.9,
real estate agents,Moradabad,REAL VISION INFRA,,070170 99550,"Delhi Rd, opp. spring field college",5.0,
real estate agents,Moradabad,Singh Properties,,,"Moradabad,",4.3,
real estate agents,Moradabad,Shiv Properties,,084452 56211,"shiv taheraha, near MGR Restaurant",5.0,
real estate agents,Moradabad,Siddhbali properties,,,"Infront of 6B, 15/80835, Bread Factory, Majhra road",,
real estate agents,Moradabad,Hazra Properties & Builders,,095488 04406,"Bhimther, Bisanpur-Lodipur, Road",4.5,
real estate agents,Moradabad,MTBOSS CONSTRUCTION PVT. LTD.,https://mtboss.in/,094584 10866,"Harthala Kanth Road Behind Kr Collection, near Domino's",4.6,
real estate agents,Moradabad,Kd Properties,,075000 05351,"RPWH+V4H, Dhile Rd",5.0,
real estate agents,Moradabad,The Prime Realtors,https://theprimerealtors.in/,094119 56456,9B/733,5.0,
real estate agents,Moradabad,Ayush Property,,098975 71279,,3.8,
real estate agents,Moradabad,Parsvnath Plaza Moradabad,https://www.parsvnath.com/project-moradabad/,,"A1-51, Delhi Rd",3.8,mail@parsvnath.com;residentialsales@parsvnath.com;retail@parsvnath.com;internationalmarketing@parsvnath.com;corporatemarketing@parsvnath.com;investors@parsvnath.com;institutionalsales@parsvnath.com
real estate agents,Moradabad,BRASS CITY PROPERTIES,,,RMFV+8X4,5.0,
real estate agents,Moradabad,Bala ji properties,,,"RPPC+HRP, Buddhi Vihar Phase 2 Rd",4.5,
real estate agents,Moradabad,SMART CITY PROPERTIES,,090582 92111,,5.0,
real estate agents,Moradabad,Paridev Properties,,099270 19746,,3.2,
